enumeration,value
*CC1(CO*)C2CCC(CC2)C1,5.9128
c1c(OCC(COc2ccccc2)(CO*)C*)cccc1,4.7985
c1cc(Oc2ccc(NC(c3c(C(O)=O)cc(Oc4cc(C(=O)O)c(C(Nc5ccc(*)cc5)=O)cc4)cc3)=O)cc2)ccc1O*,3.1241
n1c(F)nc(OCC(F)(C(F)(C(F)(CO*)F)F)F)c(F)c1*,5.4692
n1c(*)cc(-c2ccccc2)c2cc3c(cc12)nc(-c1ccc(Oc2ccc(*)cc2)cc1)cc3-c1ccccc1,2.8308
c1c(-c2cc(*)nc3cc4c(cc32)nc(-c2ccc(Oc3ccc(*)cc3)cc2)cc4-c2ccccc2)cccc1,2.7429
O1C=C(C(=O)NCCCCCCNC(*)=O)OC(*)=C1,4.4645
S(CCO*)CC*,5.5968
*OC(F)(C(F)(F)*)C(F)(F)F,8.6002
c1c(*)ncnc1C=Cc1ccc(Oc2ccc(C=C*)cc2)cc1,2.9815
*Oc1cc(C)c(*)c(C)c1Br,4.5779
C(C(O*)C)OC*,6.2765
C(C)(CC*)CO*,6.1714
c1(*)cc(Cl)c(O*)c(Cl)c1,4.3426
O(c1cccc(O*)c1)C(c1ccc(Oc2ccc(C(=O)*)cc2)cc1)=O,4.2359
*c1c(Cl)c(Cl)c(OP(=O)(Oc2ccccc2)O*)c(Cl)c1Cl,4.5449
c1c(NC(c2cc(C(Nc3ccc(O*)cc3)=O)cc(NC(c3ccccc3)=O)c2)=O)ccc(*)c1,3.6254
FC(F)(N(C(Cl)(C(*)(F)F)F)O*)F,6.7405
FC(F)(C(=C(C(F)(N(C(F)(F)F)O*)F)F)F)*,4.6645
c12c3c(c(*)cc1)cccc3c(=O)n1c2nc2cc(Oc3cc4c(cc3)nc3c5cccc6c5c(ccc6Oc5cc(O*)ccc5)c(=O)n34)ccc12,2.6185
*OC1C2C(CCCC2)C(*)O1,6.0383
C1C(*)OCC(OC*)C1,5.6324
n1nc(CCCCc2nnc(CCCCCCC*)o2)oc1*,6.3226
o1c(-c2nc(*)cnc2)nnc1-c1nnc(*)o1,3.6277
C(CCCCCC*)Cc1oc(-c2cccc(-c3nnc(*)o3)c2)nn1,4.3273
*c1cc(-c2nnc(*)o2)ccc1,4.1016
n1c(-c2nc(-c3oc(-c4cc(*)ccc4)nn3)ccc2)oc(*)n1,3.6938
o1c(-c2cc(*)ccc2)nnc1-c1nnc(*)o1,4.3431
O1CN(C(=O)c2cc(C(*)=O)ccc2)N(*)C1,4.5807
C1CCC(*)C1O*,5.3919
C(=C)C1CCC(O*)C(*)C1,5.6824
C1CCC(*)C(O*)CC1,5.6512
C1CCC(*)C(O*)CCC1,5.2834
n1c(-c2cc(*)ccc2)oc2cc(-c3cc4c(nc(*)o4)cc3)ccc12,3.2965
c12nc(-c3ccc(*)cc3)oc1cc(-c1cc3oc(*)nc3cc1)cc2,2.6967
n1c(*)csc1-c1nc(-c2ccc(Oc3ccc(*)cc3)cc2)cs1,3.5312
C1C(O*)OC(*)CC1,6.1442
N(CCNC(OCCOCC*)=O)C(O*)=O,6.3071
O=S(c1ccc(*)cc1)(NCCNS(=O)(c1ccc(O*)cc1)=O)=O,4.6084
c1(*)nc2ccc(*)cc2o1,3.8571
n1c(-c2cc(*)ccc2)oc2ccc(-c3cc4nc(*)oc4cc3)cc12,3.5152
c12nc(-c3ccc(*)cc3)oc1ccc(-c1cc3nc(*)oc3cc1)c2,3.1145
C(CCCCCC*)Cc1oc2c(n1)cc(-c1cc3c(cc1)oc(*)n3)cc2,4.6999
n1nc(*)oc1CCCC*,6.3699
*CCCCCc1nnc(*)o1,6.1707
C(Cc1nnc(*)o1)CCCCC*,6.3125
n1nc(*)oc1CCCCCCCCCCCC*,6.356
n1c(CCCCCCCCCCCCCCC*)oc(*)n1,6.3716
C1C2(CC(*)C2)CC1c1nnc(*)o1,6.0399
*c1ccc(-c2oc(*)nn2)cc1,3.0775
c1cc(*)ccc1-c1nnc(-c2nnc(*)o2)o1,2.9171
c1(-c2nnc(*)o2)ccc(-c2oc(CCCCCCC*)nn2)cc1,3.843
n1nc(-c2nc(-c3nnc(-c4ccc(*)cc4)o3)ccc2)oc1*,3.8824
c1(Oc2ccc(NC(=O)c3nc(*)ccc3)cc2)ccc(NC(*)=O)cc1,3.4406
C1(*)CC(*)OC(O)O1,6.5343
c1cc2nc(*)cc(OCCOCCO*)c2cc1C,4.1994
c1(*)cc(Br)c(O*)c(Br)c1,4.3885
*OC(F)(C(F)(F)C(*)(F)F)F,9.4523
c1cc(*)oc1*,1.8355
O=C(C1CCC(C(OCCOCC*)=O)CC1)O*,6.6414
CC1CC(*)OC(O*)C1,6.2631
c1ccccc1C1CC(O*)OC(*)C1,5.8678
*C(C=C)O*,6.1637
C(CCCCCCCCC*)CCOc1cc(O)c(C=NN=Cc2c(O)cc(O*)cc2)cc1,3.7924
C(O*)c1ccc(C*)cc1,4.9575
C(CCCCCC*)c1oc2c(n1)ccc(-c1ccc3c(oc(*)n3)c1)c2,4.0726
C(CCCCCC*)CCc1oc2c(n1)ccc(-c1cc3oc(*)nc3cc1)c2,4.1522
o1c2c(ccc(-c3cc4oc(*)nc4cc3)c2)nc1CCCCCCCCCCCC*,4.1955
[nH]1c(*)cc(-c2ccc(Oc3ccc(C(c4ccc(Oc5ccc(*)cc5)cc4)=O)cc3)cc2)n1,3.5958
n1c(-c2ccc(Oc3ccc(P(=O)(c4ccc(Oc5ccc(*)cc5)cc4)c4ccccc4)cc3)cc2)cc(*)[nH]1,4.1018
c1(C(O*)C*)ccco1,5.0251
c1cc(-c2ccc(Oc3ccc(C(C)(c4ccc(*)cc4)C)cc3)cc2)ccc1O*,4.2484
*C1C2C(C(OC(c3oc(C(=O)O*)cc3)=O)CO2)OC1,4.3511
c1(Oc2ccc(O*)cc2)ccc(C(=O)C(c2ccc(*)cc2)=O)cc1,3.4827
c1c(OC(=O)c2ccc(C(=O)Oc3ccc(C(Oc4ccc(Oc5ccc(O*)cc5)cc4)=O)cc3)cc2)ccc(C(=O)*)c1,2.7268
c1(C(c2ccc(OCC#CC#CC*)cc2)(C)C)ccc(O*)cc1,4.3962
*Oc1ccc(-c2ccc(OCC#CC#CC*)cc2)cc1,4.0246
CC(c1ccc(O*)cc1)(c1ccc(Oc2nc(OC)nc(*)n2)cc1)C,5.075
C(O)C(CO*)(CC)C*,5.2286
O=C(c1ccc(O*)cc1)OCCOCCOC(=O)c1ccc(OC(=O)*)cc1,4.6582
C(C)(C)SCC(C*)O*,4.8245
CS(=O)(=O)CC(C*)O*,5.2613
O=S(CC)(CC(O*)C*)=O,5.3436
*CC(CS(CCC)(=O)=O)O*,6.0251
*CC(CS(C(C)C)(=O)=O)O*,5.0712
O=S(CCCCC)(CC(O*)C*)=O,6.4419
C(C(=O)O*)COCC*,6.821000000000001
c1c(Oc2cc3c(cc2)nc(-c2ccc(-c4ccc(-c5ccc(*)cc5)cc4)cc2)cc3-c2ccccc2)cc2c(-c3ccccc3)cc(*)nc2c1,3.1875
*CC(CSC)(CSC)CO*,4.984
C(SCC)C(CO*)(CSCC)C*,4.7171
C(SC(C)C)C(CSC(C)C)(CO*)C*,4.6686
C(S(=O)(=O)C)C(CS(=O)(=O)C)(CO*)C*,5.8874
C(C)S(CC(CS(CC)(=O)=O)(CO*)C*)(=O)=O,5.0473
O=S(=O)(C(C)C)CC(CS(=O)(C(C)C)=O)(CO*)C*,5.5454
O=S(=O)(CCC)CC(CS(=O)(CCC)=O)(CO*)C*,4.6292
O=S(=O)(CCCC)CC(CS(CCCC)(=O)=O)(CO*)C*,5.4465
S(CC(CS(=O)(CCCCC)=O)(CO*)C*)(=O)(CCCCC)=O,5.21
C(C1C(*)OC(C)(C)O1)OC(OC*)=O,6.6512
C(C1C(*)OC(OCC)O1)OC(OC*)=O,6.8573
C(C)OC1(OCC)OC(*)C(COC(OC*)=O)O1,6.474
C(OCC1(CO*)CC1)CCCCC*,5.9199
c1(Oc2cc(CBr)c(O*)cc2)ccc(C(=O)c2ccc(*)cc2)cc1,3.6235
c1(Oc2cc(C(Br)Br)c(O*)cc2)ccc(C(=O)c2ccc(*)cc2)cc1,3.947
c1(Oc2cc(C(OC)=O)c(O*)cc2)ccc(C(=O)c2ccc(*)cc2)cc1,3.7296
c1(Oc2cc(CC#N)c(O*)cc2)ccc(C(=O)c2ccc(*)cc2)cc1,4.0183
c1(Oc2cc(CC(O)=O)c(O*)cc2)ccc(C(=O)c2ccc(*)cc2)cc1,4.0481
c1(Oc2cc(C=O)c(O*)cc2)ccc(C(=O)c2ccc(*)cc2)cc1,3.6677
c1(Oc2cc(C(O)=O)c(O*)cc2)ccc(C(=O)c2ccc(*)cc2)cc1,3.6534
c1cc(*)ccc1P(c1ccc(Oc2ccc(O*)cc2)cc1)(C)=O,4.6613
FC(C(c1ccc(*)cc1)(C(F)(F)F)c1ccc(-c2oc3cc(-c4cc5oc(*)nc5cc4)ccc3n2)cc1)(F)F,3.2022
*c1nc2ccc(-c3cc4c(nc(-c5ccc(C(c6ccc(*)cc6)(C(F)(F)F)c6ccccc6)cc5)o4)cc3)cc2o1,3.4178
c1(*)n(-c2ccc(C)cc2)c(-c2ccc(Oc3ccc(C(C(F)(F)F)(c4ccc(Oc5ccc(*)cc5)cc4)C(F)(F)F)cc3)cc2)nn1,3.9499
c1cc(OCC(O)COc2ccc(C(c3ccc(OCC(O)C*)cc3)(C)C)cc2)cc(O*)c1,4.725
c1cc(OCC(O)COc2ccc(S(c3ccc(OCC(O)C*)cc3)(=O)=O)cc2)cc(O*)c1,4.3099
c1(OCC(O)C*)cccc(O*)c1,5.2018
c12c(cccc1)-c1c(cccc1)C2(c1ccc(Oc2ccc(C(*)=O)cc2)cc1)c1ccc(Oc2sc(*)cc2)cc1,3.4608
*Oc1ccc(C(c2ccc(OC*)cc2)=C(Cl)Cl)cc1,4.1966
c1c(OC(c2cc3c(cc2)C(C)(C)CC3(c2ccc(C(=O)O*)cc2)C)=O)ccc2c1Oc1cc(*)ccc1C2(C)C,3.6209
c1cc(NC(c2ccc(-c3ccc(-c4ccc(C(Nc5ccc(*)cc5)=C(C#N)C#N)cc4)cc3)cc2)=C(C#N)C#N)ccc1O*,3.7835
c1c(-c2ccc(-c3ccc(C(Nc4ccc(Oc5ccc(O*)cc5)cc4)=C(C#N)C#N)cc3)cc2)ccc(C(=C(C#N)C#N)Nc2ccc(*)cc2)c1,3.2228
c1(Oc2cccc(*)n2)cc(O*)ccc1,4.5360000000000005
c1cc(-c2cc(O*)ccc2Oc2nc(*)ccc2)ccc1,4.2637
*C(CCCCC)O*,6.039
c1(C=C*)ccc(*)o1,3.8424
O(c1nc(*)ccc1)c1ccc(O*)cc1,4.3182
n1c(*)cccc1Oc1ccc(-c2ccc(O*)cc2)cc1,4.055
*c1cccc(Oc2ccc(O*)cc2C)n1,4.4881
c1cc(C#N)ccc1-c1ccc(OCC(O*)C*)cc1,4.4378
*OCC(COCC(F)(F)F)(C)C*,5.3043
FC(C(F)(F)C(C(F)(C(F)(F)C(C(COCC(C)(CO*)C*)(F)F)(F)F)F)(F)F)(F)F,4.4137
C(CCCCCC*)CCOc1ccc(C=CC=Cc2ccc(O*)cc2)cc1,3.5795
C(CCCCCC*)Oc1ccc(C=CC=Cc2ccc(O*)c(C)c2)cc1C,3.4306
Cc1c(OCCCCCCCCC*)ccc(C=CC=Cc2cc(C)c(O*)cc2)c1,3.4115
C1(OC(=O)C)C(OC(=O)C)C(*)OC(COC(C)=O)C1O*,5.9636
c1(*)c(C)cc(O*)c(C)c1,4.3766
c1cc(O*)ccc1P(c1ccc(*)cc1)(C)=O,4.6884
*c1ccc(P(=O)(c2ccc(O*)cc2)c2ccccc2)cc1,4.8858
c1ccc(C(c2ccccc2)(c2ccc(Oc3ccc(C=Nc4ccc(N=Cc5ccc(O*)cc5)cc4)cc3)cc2)c2ccc(*)cc2)cc1,2.9337
O(*)C(=O)CCSCCC(OCCOCC*)=O,5.4283
C(CSCCC(OCCOCCOCC*)=O)C(O*)=O,5.3579
C(CC(OCCOCCOCCOCC*)=O)SCCC(O*)=O,5.3735
C(OCCOCC*)COCCOCCOC(=O)CCSCCC(O*)=O,5.3303
c1c(*)oc(Sc2ccc(C=CC(C=C*)=O)o2)c1,2.5309
c1cc(Sc2ccc(C=C(C)C(C=C*)=O)o2)oc1*,2.9229
*c1ccc(Sc2ccc(C=C3C(=O)C(=C*)CC3)o2)o1,2.4731
*c1ccc(Sc2ccc(C=C3CCCCC(=C*)C3=O)o2)o1,2.9583
O(CCCCCCOC(=O)OCCCCCOC(OCCCCCC*)=O)c1ccc(Oc2ccc(O*)cc2)cc1,4.3438
c1(OCCCCCCOC(OCCCCCCOC(OCCCCCC*)=O)=O)ccc(Oc2ccc(O*)cc2)cc1,4.3261
O(CCCCCCOC(=O)OCCCCCCCCOC(OCCCCCC*)=O)c1ccc(Oc2ccc(O*)cc2)cc1,4.4708
O(C(OCCCCCCOC(OCCCCCC*)=O)=O)CCCCCCOc1ccc(C(c2ccc(O*)cc2)=O)cc1,4.1722
c1c(Oc2ccc(-c3ccc(*)cc3)cc2)ccc(S(=O)(=O)c2cccc3c(S(=O)(c4ccc(O*)cc4)=O)cccc32)c1,3.4062
c1(S(=O)(c2cc3ccc(S(=O)(c4ccc(Oc5c(C)c(C)c(-c6cc(C)c(*)c(C)c6C)cc5C)cc4)=O)cc3cc2)=O)ccc(O*)cc1,3.4715
c1c(*)cc2c(c1)C(=O)OC2=Nc1cccc(Oc2ccc(N=C3c4c(ccc(C(*)=O)c4)C(=O)O3)cc2)c1,2.5722
c1ncc(*)nc1Oc1ccc(C(C)(c2ccc(O*)cc2)C)cc1,4.2862
c1cc(N=CNc2ccc(OCCOCC*)cc2)ccc1O*,3.9725
C(c1ccc(NC=Nc2ccc(C(O*)=O)cc2)cc1)(OCCOCC*)=O,4.1569
c1cc(O*)ccc1N=CNc1ccc(*)cc1,3.7365
*c1ccc(SC(Sc2ccc(O*)cc2)=O)cc1,4.2573
c1(S(c2ccc(Oc3cc(O*)ccc3)cc2)(=O)=O)ccc(*)cc1,4.2737
c1c(S(c2c(O*)ccc(OC(c3ccc(OCCCCCCCCCCOc4ccc(C(=O)*)cc4)cc3)=O)c2)(=O)=O)cccc1,4.4922
c1(C(Nc2cc(C(=O)Nc3ccc(Oc4ccc(S(=O)(c5ccc(O*)cc5)=O)cc4)cc3)cc(C(Nc3ccc(*)cc3)=O)c2)=O)ccncc1,3.3418
c1c(NC(c2cc(C(Nc3ccc(O*)cc3)=O)cc(NC(c3ccncc3)=O)c2)=O)ccc(*)c1,3.2858
O(C(O*)=O)CCOCC*,6.7562
c1cc(C2(c3ccc(Oc4nc(OC)nc(*)n4)cc3)CCCCC2)ccc1O*,4.6483
*c1ccc(N=Nc2ccc(O*)cc2)cc1,3.1576
c1c(C(O)=O)c(C(Nc2ccc(*)cc2)=O)ccc1Oc1ccc(C(Nc2ccc(O*)cc2)=O)c(C(O)=O)c1,3.3446
O=C(OCC(O)C*)CCCCC(OCC(O)COc1ccc(O*)cc1)=O,5.0285
O=C(Oc1ccc(OC(=O)OC2C3OCC(*)C3OC2)cc1)c1ccc(OC(=O)O*)cc1,4.4189
C1(*)=CC(=O)C(O*)=CC1=O,3.1359
c1c(C(=O)O*)cccc1C(=O)OCCOCCOCCOCCOCCOCC*,4.6176
C(CNC(c1ccc(O*)cc1)=O)CCCCCCCCCCNC(=O)c1ccc(*)cc1,4.4794
C(C(F)(C(F)(F)F)OCC(C(*)COC(C(F)(F)F)(F)C(F)(F)F)O*)(F)(F)F,6.5255
c1c(C(=O)Nc2cc(O*)ccc2)ccc(*)c1,4.3679
C(CCCCCCCCOc1ccc(C(Oc2ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc2)=O)cc1)COc1ccc(C(*)=O)cc1,4.4545
*OC(F)(OC(F)(C(F)(*)F)F)F,9.8151
C(C(=O)NCCC*)CCCCCCCC(=O)NCCCOCCOCCO*,5.9339
c1cc(Oc2ccc(NC(=O)c3ccc(-c4ccc(C(Nc5ccc(O*)cc5)=O)cc4)cc3)cc2)ccc1C1(c2ccc(*)cc2)CC2CCC1C2,3.0949
c1cc(NC(c2ccc(C(Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)C6CC(CC6)C5)cc4)cc3)=O)cc2)=O)ccc1O*,3.1247
c1cc(C2(c3ccc(Oc4ccc(NC(c5cc(C(C)(C)C)cc(C(Nc6ccc(O*)cc6)=O)c5)=O)cc4)cc3)CC3CCC2C3)ccc1*,3.5452
*C(COCCOCC(=O)Oc1ccc(CCC(=O)NC(Cc2ccc(O*)cc2)C(=O)OC)cc1)=O,5.2022
c1c(Cl)c(*)c(O*)cc1Cl,4.3654
c1(N)c(NC(c2oc(*)cc2)=O)cc(NC(*)=O)c(N)c1,2.8199
CC(c1ccc(O*)cc1)=Nc1ccc(N=C(C)c2ccc(*)cc2)cc1,2.9143
CC(c1ccc(O*)cc1)=Nc1ccccc1N=C(C)c1ccc(*)cc1,3.9432
*c1ccc(C(=NCCN=C(C)c2ccc(O*)cc2)C)cc1,4.4026
C(Oc1c2ncccc2c(C*)cc1)Oc1ccc(*)c2cccnc12,3.5315
C1OC2C(*)COC2C1OC(=O)O*,6.8979
[nH]1c(-c2ccc(*)o2)nc2c1cc1[nH]c(*)nc1c2,2.2261
c1(NC(c2cc(C(Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)C6CC7CC(CC5C7)C6)cc4)cc3)=O)ccc2)=O)ccc(O*)cc1,3.8847
C(CCC1Oc2c(c(*)sc2*)OC1)CCC,3.3322
C(CC)CCCC1Oc2c(c(*)sc2C=C*)OC1,1.0146
c12c(c(*)sc1*)OCCO2,1.7526
c12c(c(-c3sc(*)c4c3OCCO4)sc1C#C*)OCCO2,1.7209
c1c(Oc2ccc3c(c(=O)n(-c4ccc(S(=O)(c5ccc(*)cc5)=O)cc4)nc3-c3ccccc3)c2)cc2c(c1)c(-c1ccccc1)nn(*)c2=O,3.4595
c1c(-c2nn(*)c(=O)c3c2ccc(Oc2cc4c(c(=O)n(-c5c(C#N)c(*)ccc5)nc4-c4ccccc4)cc2)c3)cccc1,3.4916
*n1nc(-c2ccc(Oc3ccc(-c4c5ccccc5c(=O)n(-c5ccc(S(=O)(c6ccc(*)cc6)=O)cc5)n4)cc3)cc2)c2ccccc2c1=O,3.5201
c1(=O)c2c(c(-c3ccc(Oc4ccc(-c5c6ccccc6c(=O)n(-c6ccc(C(c7ccc(*)cc7)=O)cc6)n5)cc4)cc3)nn1*)cccc2,3.4719
*C=Cc1c2ccoc2c(*)cc1,1.6799
C(O)OCC1C(O*)C(O)C(O)C(*)O1,5.9663
O(C(C=CC(=O)O*)=O)CCOCC*,4.6987
o1c(-c2oc(*)cc2)ccc1-c1ccc(*)n1C,2.825
c1(*)ccc(-c2ccc(-c3oc(*)cc3)o2)s1,1.6749
o1c(-c2sc(*)cc2)ccc1-c1ccc(*)n1C,1.929
c1(*)ccc(-c2ccc(-c3oc(*)cc3)s2)s1,1.6557
COCC1OC(*)C(OC)C(OC)C1O*,5.6468
*c1ccc(-c2ccc(C=Nc3ccc(N=C*)cc3)o2)o1,1.9396
FC1(F)C(F)(*)C(F)(Oc2cc(O*)ccc2)C1(F)F,5.2546
*OC1C(CO)OC(*)C(N)C1O,5.8963
O1C(CO)C(O*)C(O)C(NC(C)=O)C1*,5.9496
c12cc3c(nc(*)o3)cc1nc(-c1ccc(*)cc1O)o2,2.5896
*c1ccc(Sc2ccc(C=Nc3ccc(N=C*)cc3)o2)o1,2.5795
c1(*)ccc(Sc2ccc(C=Nc3cc(N=C*)ccc3)o2)o1,2.8126
c1c(*)oc(Sc2ccc(C=NCCN=C*)o2)c1,3.3427
c1cc(Sc2oc(C=NCCCCCCN=C*)cc2)oc1*,3.6661
c1cc(Sc2oc(C=Nc3ccccc3N=C*)cc2)oc1*,2.7375
C1(C)(C)OC2C(C(OC(OC*)=O)C(*)O2)O1,6.6177
c1cc(CC(NC(CCCCC(NC(Cc2ccccc2)C(=O)O*)=O)=O)C(OC2C3OCC(*)C3OC2)=O)ccc1,5.287000000000001
O=C(C(Cc1ccccc1)NC(CCCCCCCCCCC(NC(Cc1ccccc1)C(=O)O*)=O)=O)OC1C2C(C(*)CO2)OC1,5.5385
C1(OC(=O)C(NC(CCCCC(NC(CC(C)C)C(=O)O*)=O)=O)CC(C)C)C2C(OC1)C(*)CO2,5.6427
C(F)(F)(C(C(F)(F)F)(CC*)O*)F,7.6175
c1cc(*)ccc1NC(c1ccc(C(Nc2ccc(O*)cc2)=C(C#N)C#N)cc1)=C(C#N)C#N,2.4883
C(C#N)(C#N)=C(c1cc2ccc(C(Nc3ccc(O*)cc3)=C(C#N)C#N)cc2cc1)Nc1ccc(*)cc1,2.9429
c1c(NC(=C(C#N)C#N)c2cccc(C(Nc3ccc(Oc4ccc(O*)cc4)cc3)=C(C#N)C#N)c2)ccc(*)c1,2.6924
c1c(OCCCC*)ccc(C=C2C(=O)C(=Cc3ccc(O*)cc3)CC2)c1,2.9446
*COC1OC(*)C(O)C(O)C1O,5.8976
c1cc(O*)ccc1OC(=O)c1c(C(=O)OCC=C)cc(C(Oc2ccc(OCCCC*)cc2)=O)cc1,3.1899
O1C(C)(C)c2cc(*)cc(-c3cc(*)ccc3)c2NC1(C)C,3.6180000000000003
c1cc(OP(c2ccccc2)(=O)O*)ccc1C(C)(c1ccc(*)cc1)C,4.2511
c1cc(OP(c2ccccc2)(=O)O*)ccc1-c1ccc(*)cc1,4.2408
C1C(OC(CCCCCCCCC(=O)O*)=O)C2C(C(*)CO2)O1,6.5166
c1cc(C#Cc2c(OCCCCCCCC)cc(C#Cc3ccc(-c4nnc(*)o4)cc3)c(OCCCCCCCC)c2)ccc1*,2.6231
*ONCCNCCNC(Nc1ccc(C)c(N=C*)c1)=O,4.4938
C(CCC)COc1cc(*)ccc1-c1oc(*)nn1,3.0444
*C1C(F)(F)C(C(*)(F)F)OCO1,7.41
C(C)(=O)OC1C(O)C(O*)C(COC(C)=O)OC1*,5.6034
S(O)(=O)(=O)CCCCC1Oc2c(c(*)sc2*)OC1,2.1668
c1(-c2sc(*)c3c2OCCO3)c2c(c(C3=CC=C(*)S3(=O)=O)s1)OCCO2,1.7929
C1Oc2c(c(-c3c4c(c(C5=C(CCCCCC)C(CCCCCC)=C(*)S5(=O)=O)s3)OCCO4)sc2*)OC1,1.3792
s1c(*)ccc1-c1sc(C2=C3OCCOC3=C(*)S2(=O)=O)cc1,1.9368
O=S1(=O)C(*)=C2C(=C1c1c3c(c(-c4c5c(c(*)s4)OCCO5)s1)OCCO3)OCCO2,2.0121
*c1c2c(c(-c3sc(*)cc3OCCOCCOC)s1)OCCO2,2.2046
C(CCCc1c(-c2c3c(c(*)s2)OCCO3)sc(*)c1)CCCCCCCC,2.3785
c1(-c2sc(-c3c4c(c(*)s3)OCCO4)c3c2OCCO3)c2nccnc2c(*)s1,1.0217
C1Oc2c(c(-c3c4c(c(-c5c6c(c(*)s5)nccn6)s3)OCC(CCCCCC)O4)sc2*)OC1CCCCCC,1.6167
O=C1c2cc(*)sc2-c2sc(-c3sc(-c4c5c(c(*)s4)OCCO5)c4c3OCCO4)cc21,1.2584
O1CCOc2c1c(-c1c3c(c(*)s1)OCCO3)sc2-c1sc2c(c1)C(=C(C#N)C#N)c1c-2sc(*)c1,0.9952
c1(Oc2ccc(C(c3ccc(*)cc3)=O)cc2)ccc2c(c1)ccc(O*)c2,3.634
FC1(F)C(F)(F)C(F)(Oc2c3c(ccc2)c(O*)ccc3)C1(*)F,3.9081
C1(F)(F)C(Oc2ccc(O*)cc2)(F)C(*)(F)C1(F)F,5.2532
*c1ccc(SSc2ccc(O*)cc2)cc1,3.8889
c1c(Oc2ccc(-c3cc(OCCCCCC)c(-c4ccc(Oc5ccc(*)cc5)cc4)cc3OCCCCCC)cc2)ccc(-c2nnc(*)o2)c1,3.3395
c1(Oc2ccc(O*)cc2)ccc(C=NCCN=Cc2ccc(*)cc2)cc1,4.266
c1cc(Oc2ccc(C=NCCCCN=Cc3ccc(*)cc3)cc2)ccc1O*,4.1246
c1cc(Oc2ccc(C=NCCCCCCN=Cc3ccc(*)cc3)cc2)ccc1O*,4.2565
*OC1C(O)C(*)OC(CO)C1O,6.8487
c1c(OCCCCCCOc2c(F)cc(N=Cc3ccc(C(=O)Oc4c(Cl)cc(Cl)c(O*)c4)cc3)cc2)c(F)cc(N=Cc2ccc(C(*)=O)cc2)c1,2.9795
C1CCCCC1OP(=O)(Oc1ccc(*)cc1)O*,5.2577
c1c(-c2ccc(OP(=O)(OC3CCCCC3)O*)cc2)ccc(*)c1,4.479
C1C(OP(=O)(Oc2c3c(c(*)ccc3)ccc2)O*)CCCC1,4.0777
c1c(*)ccc(OP(=O)(Oc2ccccc2)O*)c1,5.1351
c1(-c2ccc(*)cc2)ccc(OP(=O)(Oc2ccccc2)O*)cc1,4.631
*CC(COCCC#N)(C)CO*,5.3870000000000005
c12c(=O)n(*)nc(-c3c(F)cc(Oc4ccc(C(c5ccc(C(c6ccc(*)cc6)=O)cc5)=O)cc4)cc3)c1cccc2,3.3441
C1C(OC(OCCCCCCOC(=O)O*)=O)C2C(C(*)CO2)O1,6.6217
O(C(COC(=O)O*)C(COC(OC1COC2C(*)COC12)=O)OC)C,6.3606
C1C(OC(OCC(O)C(O)COC(=O)O*)=O)C2C(C(*)CO2)O1,6.3954
O1C(COC(=O)O*)C(COC(OC2COC3C(*)COC32)=O)OC1(C)C,6.6226
c1(C(=O)Nc2ccc(S(c3ccc(NC(c4ccc(Oc5nc(*)nc(Sc6ccccc6)n5)cc4)=O)cc3)(=O)=O)cc2)ccc(O*)cc1,3.8673
c1cc(Sc2nc(*)nc(Oc3ccc(C(=O)Nc4ccc(Cc5ccc(NC(c6ccc(O*)cc6)=O)cc5)cc4)cc3)n2)ccc1,3.3904
c1ccc(O*)cc1C(Nc1ccc(S(c2ccc(NC(=O)c3cccc(Oc4nc(*)nc(Sc5ccccc5)n4)c3)cc2)(=O)=O)cc1)=O,3.9202
c1c2nc(-c3cc(NC(c4ccc(*)cc4)=O)cc(NC(c4ccc(O*)cc4)=O)c3)[nH]c2ccc1,3.5407
C(c1ccc(O*)cc1)(Nc1cc(NC(=O)c2ccc(OCCOCCOCCOCCOCC*)cc2)cc(-c2nc3c(cccc3)[nH]2)c1)=O,3.9357
FC(C(C(F)(F)F)(c1ccc(Oc2c(F)c(F)c(S(c3c(F)c(F)c(O*)c(F)c3F)(=O)=O)c(F)c2F)cc1)c1ccc(*)cc1)(F)F,3.7366
C(c1ccc(N(c2ccc(-c3c4c(c(*)s3)OCCO4)cc2)c2ccc(*)cc2)cc1)CCC,2.929
c1cc(Oc2cc(O*)cc(C(=O)Oc3ccc(N=Nc4ccc(C#N)cc4)cc3)c2)ccc1C(C)(C)c1ccc(*)cc1,3.1481
C1(*)C2C(OC1)C(OC(OCCCCOC(=O)O*)=O)CO2,6.6085
C(CCOC(=O)O*)CCCCCOC(=O)OC1COC2C(*)COC21,6.6539
C(CCOC(=O)O*)CCCCCCCOC(=O)OC1C2C(C(*)CO2)OC1,6.8143
C1(*)C2C(C(OC(OCCOCCOC(=O)O*)=O)CO2)OC1,6.7329
O(CCOC(=O)O*)CCOCCOC(=O)OC1COC2C(*)COC21,6.4799
O(CCOC(=O)O*)CCOCCOCCOC(=O)OC1C2C(C(*)CO2)OC1,6.2534
c1(C(NCC*)=O)ccc(O*)cc1,5.0314
c1(C(NCC*)=O)cccc(O*)c1,4.5918
n1c(*)cccc1Oc1ccc(Oc2ccc(O*)cc2)cc1,4.1433
